,Unnamed: 0,Single,Travel_Frequently,Educ.Human Resources,Married,Dept. Human Resources,Divorced,Non-Travel,Travel_Rarely,Manufacturing Director,Research Director,hora_ingreso,Manager,Sales,Sales Executive,Research Scientist,Healthcare Representative,Research & Development,Rol.Human Resources,Sales Representative,Laboratory Technician,Medical,Marketing,Technical Degree,Life Sciences,Other,hora_salida,TotalWorkingYears,Age,JobSatisfaction,WorkLifeBalance,YearsWithCurrManager,EnvironmentSatisfaction,YearsSinceLastPromotion,Resignation
99,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.549618320610692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.10887404580151,3.0,21,2,3,2,1,1,1.0
100,100,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.029230279898218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.511386768447846,7.0,36,4,3,0,4,0,0.0
101,101,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29961832061068,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.744274809160306,16.0,36,4,3,12,1,1,0.0
102,102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.185241730279891,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.866380407124677,15.0,57,3,3,2,4,1,0.0
103,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.098409669211197,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.34491094147584,10.0,40,3,3,7,4,1,0.0
104,104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.944974554707379,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.921024173027982,3.0,21,4,2,2,1,2,0.0
105,105,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.042938931297709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.306902035623416,1.0,33,3,3,0,4,0,1.0
106,106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.040139949109411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.085655216284984,17.0,37,1,3,3,3,0,0.0
107,107,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.916571246819343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.207824427480912,7.0,46,3,4,0,3,0,0.0
108,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.089440203562347,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.852162849872776,8.0,41,2,3,7,1,7,1.0
109,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.979421119592875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.032665394402027,20.0,50,4,3,3,4,1,0.0
110,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.121437659033084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.42181933842239,8.0,40,3,3,0,3,1,1.0
111,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.607824427480915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.73870865139948,3.0,31,2,3,2,2,2,0.0
112,112,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.978594147582696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.269306615776085,1.0,21,2,3,0,3,0,1.0
113,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.572964376590336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.855407124681932,6.0,29,4,3,2,4,1,0.0
114,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.209192111959284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.147614503816783,10.0,35,2,3,0,3,0,0.0
115,115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.1441475826972,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.666380407124676,5.0,27,2,3,4,4,0,0.0
116,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.04099872773537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.327735368956736,7.0,28,4,3,7,2,0,0.0
117,117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.372010178117044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.550795165394387,26.0,49,3,3,0,2,0,0.0
118,118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.906488549618317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.545260814249367,18.0,51,4,2,7,3,0,0.0
119,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.16510814249364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.51793893129772,6.0,36,3,3,2,4,2,0.0
120,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.183174300254455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.3425572519084,9.0,34,4,2,4,1,0,0.0
121,121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.201176844783715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.026145038167936,30.0,55,4,3,2,3,1,0.0
122,122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.994497455470734,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.767493638676847,5.0,24,3,4,3,4,0,0.0
123,123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.020069974554708,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.088422391857495,1.0,30,2,3,0,3,0,0.0
124,124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36641221374046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.766507633587786,7.0,26,2,3,4,3,0,1.0
125,125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.01265903307888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.55168575063613,2.0,22,2,3,2,1,1,0.0
126,126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.196183206106866,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.917111959287537,10.0,36,3,3,0,2,9,0.0
127,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.371978371501273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.87194656488549,3.0,30,4,3,0,3,0,1.0
128,128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.365139949109418,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.282983460559793,18.0,37,1,2,17,4,12,0.0
129,129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.991348600508907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.858492366412223,8.0,40,2,3,3,4,1,0.0
130,130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.170737913486008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.864440203562337,8.0,42,1,3,2,2,1,0.0
131,131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.551812977099235,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.835527989821887,18.0,37,2,2,1,3,0,0.0
132,132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.190139949109415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.820356234096687,25.0,43,2,3,9,1,3,0.0
133,133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.28155216284987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.104007633587784,20.0,40,3,3,0,2,0,0.0
134,134,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.879421119592871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.088008905852416,24.0,54,1,2,2,1,1,0.0
135,135,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.159669211195933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.26956106870229,6.0,34,3,3,2,3,1,0.0
136,136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.068543256997453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.494974554707378,13.0,31,1,1,12,2,3,0.0
137,137,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.858810432569978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.487786259541984,16.5,43,4,3,2,4,1,0.0
138,138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.30206743002545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.365267175572516,8.0,43,3,3,2,3,0,0.0
139,139,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.06272264631044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.711259541984745,5.0,25,4,3,3,2,1,0.0
140,140,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.077798982188297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.597741730279896,15.0,37,3,3,7,2,10,0.0
141,141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.122423664122133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.347741730279903,4.0,31,1,3,2,4,3,0.0
142,142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.558874045801527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.987054707379137,21.0,39,3,3,6,2,1,0.0
143,143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374332061068708,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.140076335877875,36.0,56,1,2,7,3,7,0.0
144,144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.570610687022896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.6566475826972,6.0,30,3,3,4,2,4,0.0
145,145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.396564885496186,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.495324427480918,10.0,41,1,3,7,2,0,0.0
146,146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.235496183206106,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.807347328244278,10.0,28,1,3,8,3,1,0.0
147,147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.22961195928754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.064821882951652,6.0,25,1,3,2,1,0,1.0
148,148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.501685750636126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.10216284987277,28.0,52,3,3,4,4,0,0.0
149,149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.261418575063612,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.390426208651396,8.0,45,4,2,2,1,0,0.0
150,150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.19936386768448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.754834605597956,31.0,52,4,1,4,4,1,0.0
151,151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.092748091603056,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.173377862595425,19.0,42,3,3,2,1,0,0.0
152,152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.982538167938927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.404993638676851,11.0,30,4,3,2,3,0,0.0
153,153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0684796437659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.526844783715015,33.0,60,1,1,10,1,11,0.0
154,154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.283237913486008,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.154898218829512,19.0,46,3,2,8,3,0,0.0
155,155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26720737913486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.257347328244276,7.0,42,4,4,4,4,0,0.0
156,156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.249236641221373,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.840998727735364,6.0,24,2,3,4,1,1,1.0
157,157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.878371501272266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.252671755725189,3.0,34,3,2,0,4,1,1.0
158,158,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.269052162849874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.05744274809159,1.0,38,4,3,0,4,0,0.0
159,159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.991030534351145,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.26434478371502,21.0,40,3,3,12,3,1,0.0
160,160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.856965648854963,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.309605597964378,3.0,26,4,1,2,1,0,0.0
161,161,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.14545165394402,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.213899491094164,9.0,30,4,1,4,3,1,0.0
162,162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.482856234096689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.11291348600509,10.0,29,3,3,7,2,0,0.0
163,163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.262500000000005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.278816793893135,6.0,29,2,4,1,3,1,1.0
164,164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.183237913486003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.246596692111947,1.0,19,4,4,0,1,0,0.0
165,165,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.35496183206106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.478085241730277,10.0,30,1,3,8,3,7,0.0
166,166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.010464376590331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.557760814249372,32.0,57,4,2,0,1,0,0.0
167,167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.475667938931306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.131234096692115,28.0,50,3,3,7,2,15,0.0
168,168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.376749363867686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.13276081424936,12.0,30,4,2,7,3,6,0.0
169,169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04319338422392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.396405852417304,22.0,60,1,4,11,3,13,0.0
170,170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.999077608142501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.877321882951652,20.0,47,4,3,4,1,0,0.0
171,171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.436259541984736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.728975826972,26.0,46,3,1,1,1,0,0.0
172,172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.117907124681937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.91638040712468,6.0,35,3,3,3,4,4,0.0
173,173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.406170483460556,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.454389312977092,19.0,54,3,3,0,3,0,0.0
174,174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.163072519083965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.932633587786269,14.0,34,3,3,7,4,5,0.0
175,175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.153594147582696,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.347964376590333,15.0,46,4,3,2,3,1,0.0
176,176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.21291348600509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.957474554707376,13.0,31,2,4,8,3,0,0.0
177,177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.137563613231553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.71319974554707,15.0,33,3,4,7,2,7,1.0
178,178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.518924936386766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.009923664122145,8.0,33,4,3,3,1,1,1.0
179,179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.388008905852418,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.343702290076337,4.0,30,2,3,2,4,1,0.0
180,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.473187022900763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.6708651399491,10.0,35,3,3,0,4,0,0.0
181,181,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939281170483458,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.677290076335886,12.0,31,3,3,0,1,0,1.0
182,182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.28183842239186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.23384223918576,11.0,34,1,3,2,2,0,0.0
183,183,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.218447837150132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.246310432569963,8.0,42,3,3,0,2,2,0.0
184,184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.525063613231554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.249013994910943,10.0,36,4,2,7,2,9,0.0
185,185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125349872773535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.875731552162854,4.0,22,3,3,2,3,1,1.0
186,186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.026431297709925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.006806615776082,14.0,48,4,3,7,2,6,0.0
187,187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.133587786259543,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.749236641221383,37.0,55,2,3,7,1,7,0.0
188,188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.002290076335877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.440426208651395,16.0,41,4,3,10,4,1,0.0
189,189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.127258269720102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.472391857506365,15.0,35,3,3,9,2,6,0.0
190,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.533047073791352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.345515267175564,22.0,40,3,3,13,2,5,0.0
191,191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43266539440204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.959637404580151,8.0,39,3,3,7,3,0,0.0
192,192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.50025445292621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.548218829516532,10.0,31,4,4,5,2,0,0.0
193,193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.220069974554704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.950890585241737,10.0,42,1,2,8,4,5,0.0
194,194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.837086513994912,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.237499999999995,9.0,45,2,4,7,4,3,0.0
195,195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.553466921119592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.09926844783715,8.0,26,3,2,0,2,1,1.0
196,196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.932379134860057,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.357474554707377,8.0,29,4,4,2,4,1,0.0
197,197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.40760178117048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.226844783715013,10.0,33,3,3,5,1,0,0.0
198,198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.122964376590335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.108874045801524,10.0,31,4,2,1,3,0,0.0
199,199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399554707379131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.906838422391868,0.0,18,2,3,0,2,0,1.0
