EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
4208,33,Travel_Frequently,Sales,29,4,Life Sciences,Female,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12
4207,26,Travel_Rarely,Research & Development,4,4,Life Sciences,Female,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0
4206,35,Non-Travel,Research & Development,5,4,Technical Degree,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3
4205,44,Travel_Rarely,Research & Development,1,1,Medical,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3
4204,28,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2
4203,48,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0
4202,35,Travel_Rarely,Research & Development,8,4,Medical,Female,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1
4201,46,Travel_Frequently,Research & Development,20,3,Technical Degree,Male,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8
4200,37,Travel_Rarely,Research & Development,17,3,Life Sciences,Female,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0
4199,34,Non-Travel,Research & Development,7,2,Technical Degree,Female,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,7
4198,41,Travel_Rarely,Sales,20,4,Marketing,Male,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,8
4197,30,Travel_Frequently,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,7
4196,27,Travel_Frequently,Sales,24,3,Life Sciences,Male,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,7
4195,26,Travel_Rarely,Sales,4,3,Marketing,Male,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1
4194,27,Travel_Rarely,Sales,8,2,Marketing,Female,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,0
4193,35,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,0
4192,33,Travel_Frequently,Sales,9,2,Marketing,Male,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3
4191,36,Travel_Rarely,Research & Development,25,1,Life Sciences,Female,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,0
4190,35,Travel_Rarely,Sales,2,4,Marketing,Male,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,2
4189,50,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,2
4188,43,Travel_Rarely,Sales,9,5,Technical Degree,Female,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4
4187,24,Travel_Rarely,Human Resources,2,5,Human Resources,Male,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,0
4186,39,Travel_Rarely,Human Resources,1,4,Medical,Male,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,0
4185,30,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,8
4184,44,Travel_Rarely,Human Resources,26,3,Life Sciences,Male,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,3
4183,33,Travel_Rarely,Sales,3,3,Medical,Male,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,0
4182,46,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,1
4181,44,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,17
4180,42,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,2
4179,32,Travel_Frequently,Research & Development,10,3,Medical,Female,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,7
4178,53,Travel_Rarely,Sales,2,1,Life Sciences,Male,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,8
4177,34,Travel_Rarely,Sales,15,2,Marketing,Female,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,3
4176,21,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,0
4175,34,Travel_Rarely,Sales,24,3,Marketing,Male,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,11
4174,36,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3
4173,24,Non-Travel,Research & Development,1,5,Life Sciences,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,3
4172,38,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,2
4171,53,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,7
4170,22,Non-Travel,Research & Development,8,3,Life Sciences,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,0
4169,32,Travel_Rarely,Human Resources,22,3,Human Resources,Female,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,5
4168,29,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,8
4167,28,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,5,Research Director,Single,100960,5.0,13,0,6.0,2,4,0,3
4166,34,Travel_Rarely,Research & Development,28,3,Technical Degree,Male,1,Laboratory Technician,Divorced,107930,0.0,11,3,3.0,1,2,1,2
4165,31,Travel_Rarely,Research & Development,2,2,Medical,Male,2,Laboratory Technician,Divorced,39750,1.0,15,1,5.0,3,5,4,3
4164,29,Travel_Rarely,Sales,29,4,Life Sciences,Male,2,Laboratory Technician,Single,21270,0.0,11,1,10.0,3,9,0,8
4163,35,Travel_Rarely,Human Resources,3,4,Human Resources,Male,2,Manager,Married,32940,0.0,11,0,6.0,2,5,0,3
4162,36,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,92040,6.0,23,1,17.0,2,7,7,7
4161,38,Travel_Frequently,Sales,18,4,Life Sciences,Male,2,Healthcare Representative,Single,41620,0.0,15,1,10.0,1,9,1,8
4160,30,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Laboratory Technician,Divorced,171690,1.0,17,2,1.0,2,1,0,0
4159,59,Travel_Rarely,Sales,2,2,Marketing,Female,5,Sales Representative,Married,20660,4.0,12,1,12.0,3,1,0,0
4158,32,Travel_Frequently,Research & Development,9,2,Medical,Female,2,Research Scientist,Single,35000,0.0,16,1,8.0,2,7,3,6
4157,27,Travel_Rarely,Sales,5,4,Medical,Female,4,Manufacturing Director,Married,44000,9.0,17,1,6.0,3,2,2,2
4156,33,Travel_Frequently,Research & Development,10,2,Medical,Male,2,Research Scientist,Married,34200,1.0,14,0,8.0,3,8,3,0
4155,37,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,56470,6.0,19,0,7.0,2,0,0,0
4154,49,Travel_Frequently,Sales,1,4,Life Sciences,Female,2,Manufacturing Director,Married,58100,1.0,21,1,10.0,2,10,1,7
4153,41,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Single,20990,8.0,12,1,8.0,2,6,0,5
4152,34,Travel_Rarely,Sales,4,3,Medical,Female,1,Sales Executive,Married,12610,2.0,14,1,6.0,6,4,1,2
4151,49,Travel_Frequently,Research & Development,6,1,Medical,Male,3,Healthcare Representative,Married,29960,2.0,18,1,17.0,2,9,0,8
4150,27,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Laboratory Technician,Married,164220,1.0,20,1,6.0,3,6,0,3
4149,39,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Research Scientist,Married,47790,4.0,14,2,9.0,3,7,1,7
4148,36,Travel_Frequently,Research & Development,5,1,Technical Degree,Male,1,Sales Executive,Married,13590,4.0,12,0,17.0,2,5,0,3
4147,26,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Manager,Single,92780,0.0,20,0,5.0,3,4,0,0
4146,31,Non-Travel,Research & Development,8,4,Life Sciences,Female,4,Sales Executive,Single,147320,0.0,12,0,10.0,3,9,1,7
4145,39,Travel_Rarely,Sales,25,3,Medical,Male,2,Sales Executive,Married,197010,0.0,11,0,21.0,3,20,9,6
4144,50,Travel_Rarely,Research & Development,17,3,Medical,Male,1,Research Scientist,Divorced,173280,4.0,15,2,20.0,1,3,2,0
4143,29,Travel_Rarely,Research & Development,5,3,Medical,Male,2,Sales Representative,Single,75530,1.0,19,0,5.0,3,5,0,4
4142,29,Travel_Rarely,Research & Development,1,3,Medical,Male,3,Sales Executive,Married,42840,4.0,11,0,10.0,5,4,0,3
4141,35,Travel_Rarely,Human Resources,14,1,Life Sciences,Male,2,Research Scientist,Married,79880,1.0,18,0,4.0,3,4,1,1
4140,40,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,1,Manager,Married,35780,2.0,14,1,20.0,2,5,0,2
4139,35,Travel_Frequently,Sales,7,2,Life Sciences,Male,2,Manufacturing Director,Married,32290,1.0,25,0,10.0,2,10,0,2
4138,40,Travel_Rarely,Sales,10,4,Life Sciences,Male,1,Research Scientist,Single,93620,2.0,11,1,8.0,6,2,2,2
4137,45,Travel_Rarely,Sales,24,3,Life Sciences,Male,1,Laboratory Technician,Single,36290,8.0,16,1,8.0,2,5,0,1
4136,36,Travel_Rarely,Research & Development,22,4,Life Sciences,Male,1,Healthcare Representative,Married,29500,4.0,14,0,8.0,1,6,0,0
4135,50,Travel_Frequently,Sales,4,2,Life Sciences,Female,2,Laboratory Technician,Divorced,167990,7.0,14,1,12.0,2,6,0,1
4134,38,Travel_Rarely,Research & Development,23,3,Medical,Male,3,Sales Representative,Married,39040,1.0,22,0,10.0,3,10,1,9
4133,35,Travel_Rarely,Research & Development,16,3,Medical,Female,2,Healthcare Representative,Single,23940,1.0,16,1,9.0,3,9,1,7
4132,32,Travel_Rarely,Sales,9,4,Life Sciences,Female,2,Research Scientist,Single,57690,1.0,11,0,4.0,3,4,1,2
4131,41,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Healthcare Representative,Divorced,40810,2.0,13,0,14.0,3,5,0,4
4130,36,Non-Travel,Sales,1,1,Medical,Female,1,Human Resources,Divorced,132470,1.0,14,0,15.0,3,15,11,11
4129,34,Travel_Rarely,Sales,1,3,Medical,Female,1,Laboratory Technician,Married,62320,1.0,13,1,8.0,3,8,1,7
4128,41,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Healthcare Representative,Married,109200,0.0,15,1,21.0,3,20,0,10
4127,56,Travel_Rarely,Sales,10,4,Other,Male,2,Sales Executive,Married,40780,8.0,24,1,14.0,3,10,9,8
4126,42,Travel_Rarely,Research & Development,17,1,Life Sciences,Male,3,Research Scientist,Married,99980,5.0,24,2,24.0,3,22,4,14
4125,29,Travel_Rarely,Research & Development,9,4,Medical,Male,2,Sales Representative,Married,29960,9.0,25,0,4.0,4,2,2,2
4124,56,Non-Travel,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Divorced,54670,1.0,20,0,13.0,6,13,1,9
4123,36,Travel_Frequently,Research & Development,16,1,Medical,Male,2,Sales Executive,Divorced,105960,7.0,15,0,18.0,3,4,0,2
4122,36,Travel_Rarely,Research & Development,24,3,Life Sciences,Female,2,Laboratory Technician,Married,61200,0.0,19,0,10.0,2,9,3,4
4121,23,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Married,61790,1.0,11,0,1.0,3,1,1,0
4120,39,Non-Travel,Research & Development,3,4,Life Sciences,Female,2,Research Director,Single,47240,2.0,12,1,21.0,4,6,1,3
4119,21,Travel_Rarely,Sales,10,5,Medical,Male,3,Research Scientist,Single,66870,1.0,19,3,2.0,0,2,1,2
4118,44,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,1,Sales Representative,Single,26100,6.0,15,0,6.0,2,4,1,2
4117,52,Non-Travel,Research & Development,2,4,Other,Male,1,Manager,Divorced,46140,2.0,16,1,16.0,3,9,0,0
4116,25,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manufacturing Director,Divorced,27850,0.0,21,0,6.0,2,5,0,4
4115,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Sales Executive,Married,54290,1.0,17,1,16.0,3,16,6,8
4114,32,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Manager,Married,63770,1.0,12,2,14.0,3,14,5,7
4113,38,Travel_Rarely,Sales,20,4,Medical,Female,2,Research Director,Married,20290,3.0,11,1,20.0,3,18,1,11
4112,39,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Sales Executive,Single,134020,7.0,14,1,18.0,1,7,1,7
4111,32,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,136950,0.0,13,0,3.0,3,2,2,2
4110,40,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Director,Married,50710,8.0,17,1,8.0,3,1,0,0
4109,32,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6.0,4,6,4,1
4108,33,Travel_Rarely,Sales,3,4,Medical,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10.0,2,9,8,1
4107,35,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Sales Executive,Single,131420,1.0,25,2,10.0,4,10,0,8
4106,22,Travel_Rarely,Human Resources,12,1,Human Resources,Male,2,Sales Executive,Single,25340,0.0,11,0,4.0,1,3,1,2
4105,35,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5.0,2,2,2,2
4104,47,Non-Travel,Research & Development,21,2,Medical,Male,1,Sales Executive,Married,46390,0.0,11,1,14.0,2,13,5,12
4103,41,Travel_Rarely,Sales,2,2,Medical,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12.0,1,5,1,0
4102,42,Travel_Rarely,Research & Development,6,3,Medical,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9.0,3,4,1,2
4101,38,Travel_Frequently,Research & Development,1,4,Other,Male,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,7
4100,31,Travel_Rarely,Research & Development,10,4,Medical,Female,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,2
4099,38,Travel_Rarely,Research & Development,19,3,Life Sciences,Female,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,8
4098,33,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,0
4097,47,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,11
4096,25,Travel_Rarely,Research & Development,7,2,Medical,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,2
4095,30,Travel_Rarely,Human Resources,20,4,Life Sciences,Male,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,7
4094,25,Travel_Rarely,Sales,20,5,Medical,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,2
4093,40,Travel_Rarely,Research & Development,8,1,Medical,Female,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,10
4092,40,Travel_Frequently,Research & Development,21,3,Medical,Female,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4
4091,23,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4
4090,24,Travel_Rarely,Research & Development,5,4,Other,Male,1,Manufacturing Director,Single,178610,1.0,11,2,4.0,5,4,1,2
4089,54,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Human Resources,Single,23620,6.0,13,1,9.0,2,5,1,4
4088,31,Non-Travel,Research & Development,14,2,Life Sciences,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8
4087,42,Non-Travel,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7
4086,39,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10
4085,31,Travel_Rarely,Sales,6,3,Other,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0
4084,55,Travel_Rarely,Sales,9,3,Marketing,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4
4083,38,Travel_Frequently,Research & Development,2,5,Medical,Female,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2
4082,43,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9
4081,33,Travel_Frequently,Research & Development,2,4,Medical,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8
4080,54,Travel_Rarely,Research & Development,14,3,Other,Male,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3
4079,53,Travel_Rarely,Research & Development,18,3,Medical,Male,1,Research Scientist,Single,34230,6.0,15,1,15.0,4,2,2,2
4078,31,Travel_Frequently,Research & Development,2,1,Other,Male,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8
4077,32,Travel_Rarely,Research & Development,8,1,Medical,Female,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0
4076,27,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7
4075,35,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9
4074,38,Travel_Rarely,Research & Development,9,2,Technical Degree,Male,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0
4073,28,Travel_Rarely,Sales,7,5,Life Sciences,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3
4072,31,Travel_Frequently,Research & Development,25,5,Technical Degree,Female,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7
4071,32,Non-Travel,Research & Development,3,1,Life Sciences,Male,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2
4070,29,Travel_Rarely,Research & Development,2,4,Other,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2
4069,26,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6
4068,34,Travel_Rarely,Research & Development,19,3,Technical Degree,Female,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1
4067,34,Travel_Rarely,Sales,2,3,Marketing,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1
4066,36,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2
4065,31,Non-Travel,Sales,23,1,Medical,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3
4064,28,Non-Travel,Research & Development,21,1,Medical,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4
4063,35,Travel_Rarely,Research & Development,25,1,Medical,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4
4062,27,Travel_Frequently,Sales,8,1,Life Sciences,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0
4061,42,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0
4060,49,Travel_Frequently,Sales,11,4,Life Sciences,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3
4059,38,Travel_Rarely,Research & Development,3,4,Life Sciences,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3
4058,32,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3
4057,58,Travel_Rarely,Sales,5,3,Marketing,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0
4056,38,Travel_Frequently,Research & Development,4,2,Medical,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7
4055,39,Travel_Rarely,Research & Development,1,3,Other,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9
4054,56,Travel_Rarely,Research & Development,4,3,Technical Degree,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0
4053,47,Non-Travel,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7
4052,28,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2
4051,34,Travel_Frequently,Research & Development,9,4,Life Sciences,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11
4050,27,Travel_Rarely,Sales,3,2,Technical Degree,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2
4049,39,Non-Travel,Research & Development,8,5,Medical,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2
4048,29,Travel_Frequently,Human Resources,2,4,Human Resources,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0
4047,28,Travel_Frequently,Sales,8,3,Life Sciences,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7
4046,33,Travel_Rarely,Sales,1,3,Life Sciences,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9
4045,45,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3
4044,26,Travel_Frequently,Sales,16,2,Life Sciences,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7
4043,31,Travel_Rarely,Sales,25,2,Life Sciences,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2
4042,34,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1
4041,31,Travel_Rarely,Sales,9,4,Life Sciences,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4
4040,42,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7
4039,41,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4
4038,36,Travel_Rarely,Research & Development,13,3,Technical Degree,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3
4037,56,Travel_Rarely,Human Resources,1,2,Medical,Female,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0
4036,34,Non-Travel,Research & Development,27,2,Life Sciences,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0
4035,44,Travel_Rarely,Sales,1,2,Medical,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2
4034,48,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7
